13,"For Warren Buffett, America’s Best Days Always Lie Ahead","Every new generation of babies is the “luckiest crop,” and things are never as bad as they seem.",Bloomberg
6,"Trump's Budget Won’t Touch Entitlement Programs, Mnuchin Says","Treasury Secretary Steven Mnuchin said President Donald Trump’s upcoming budget won’t touch entitlement programs such as Social Security or Medicare, and will instead focus on ways to produce long-term economic growth by slashing taxes.",Bloomberg
13,Goldman Sachs Warns U.S. Stocks Are Now Reaching Peak Optimism,Peak optimism is fast approaching.,Bloomberg
13,Why La La Land Worked Better Than Anyone Dreamed,"How value investing, mixed with a contrarian streak, helped Lions Gate beat the blockbuster model.",Bloomberg
13,"Deutsche Bank Cuts 2016 Bonus Pool by Almost 80%, FAS Reports","Deutsche Bank AG cut its bonus pool for 2016 by almost 80 percent, Frankfurter Allgemeine Sonntagszeitung reported, a figure unmatched in the bank’s recent history as it tries to counteract the impact of low interest rates and legal expenses.",Bloomberg
13,These Are All the Ways a Saudi Aramco IPO Could Impact Markets,"The exact dollar value of Saudi Aramco may be up for debate, but the listing of the world’s biggest company will be priceless for the kingdom’s markets.",Bloomberg
5,"Bill Paxton, actor in 'Twister' and 'Aliens,' dies at 61","Actor Bill Paxton, whose extensive career included films such as ""Twister,""  ""Aliens"" and ""Titanic,"" has died, a representative for his family said in a statement. He was 61.",CNN
5,Bill Paxton's most memorable roles - CNN Video,"Actor Bill Paxton, whose extensive career included films such as ""The Terminator,"" ""Aliens"" and ""Titanic,"" has died at age 61, a representative for his family said in a statement.",CNN
16,People we've lost in 2017,A look back at notable people who have died in 2017.,CNN
6,Perez: Need to investigate whether presidential election was 'rigged',New Democratic National Committee Chairman Tom Perez is joining calls for an independent investigation into reported contacts between President Donald Trump's campaign and Russians known to US intelligence.,CNN
6,Christie to lawmakers avoiding town halls: Go do your job,New Jersey Gov. Chris Christie says Republican lawmakers should hold town halls even if that means confronting hundreds of angry progressive constituents.,CNN
15,8-year-old fatally shot after crash - CNN Video,Police are searching for the people who shot and killed 8-year-old De'Maree Adkins who was traveling with her mother in Houston.,CNN
6,Sanders: Not 'impressed' with DNC election process,"Bernie Sanders said on ""State of the Union"" Sunday that he doesn't believe his candidate for Democratic National Committee chairman, Minnesota Rep. Keith Ellison, was defeated Saturday because the election was rigged, but the system could use some retooling.",CNN
6,Perez: Trump worst president in US history - CNN Video,"The Democratic National Committee elected Tom Perez as its new chairman, voting for the former labor secretary over Minnesota Rep. Keith Ellison in a 235-200 vote.",CNN
10,"LG unveils the G6, swapping modularity for new screen dimensions and waterproofing","The modular G5 was a novel device, but novelty alone doesn’t sell phones. So LG went back to the drawing board for its followup, and the result is, on a..",TechCrunch
10,Live from Samsung’s 2017 MWC press conference,"A very happy Mobile World Congress to you and yours. The world’s largest smartphone show is still a couple of days from its official kick off, but..",TechCrunch
10,Huawei’s shiny P10 flagships come in (almost) all the colors of the rainbow,"If you're bored of the same old monotone/metallic smartphone color choices, Chinese mobile maker Huawei has been thinking a little differently for its just..",TechCrunch
10,LG proves that taller screens are the future of smartphones,"Bigger screens don’t cut it anymore. Now, we need taller screens. I’ve been playing with the LG G6 for the past 24 hours. In many ways, it is just another..",TechCrunch
10,The Age of the Giant Battery Is Almost Upon Us,The idea that giant batteries may someday revolutionize electrical grids has long enthralled clean-power advocates and environmentalists. Now it’s attracting bankers with the money to make it happen.,Bloomberg
5,Bill Paxton: Filmmaking always my dream (2005) - CNN Video,Actor Bill Paxton tells Larry King that being a filmmaker was always his dream,CNN
5,Ben Stein: Media doing to Trump what it did to Nixon - CNN Video,"While defending President Trump's decision to skip the White House Correspondence Dinner, Ben Stein said that the media is ""trying to do to Trump what they did to Nixon"" during the Watergate scandal.",CNN
5,Oscars mistake: Moonlight wins best picture after announcement mix-up,Moonlight wins best picture at the Oscars - after Faye Dunaway initially says La La Land won.,BBC News
5,The moment producers realised they hadn't won,The moment when La La Land producer realised Moonlight had won the Oscar for best picture,BBC News
5,In pictures: Oscars glitz and glamour on the red carpet,"Stars including Emma Stone, Viola Davis and Dev Patel walk the red carpet at the 89th Academy Awards.",BBC News
5,Oscars winners 2017: The full list,All the winners at this year's Academy Awards.,BBC News
5,"Oscar speech highlights: Moonlight, La La Land and more","Winners of the 89th Academy Awards, including Viola Davis, Emma Stone, Mahershala Ali and Casey Affleck.",BBC News
5,Nine epic fails from awards ceremonies and TV contests,"La La Land is wrongly given the best picture Oscars, but it is not the first jaw-dropping award fail.",BBC News
5,Woman deported to Singapore despite 27-year marriage,"Irene Clennell has been sent back to Singapore, leaving behind her husband and sons in Britain.",BBC News
6,Labour MP Gerald Kaufman dies at 86,Sir Gerald had been an MP since 1970 and became the oldest serving member of the Commons in 2015.,BBC News
15,Child sex abuse inquiry public hearings to start,The first public sessions will focus on British children sent to Australia between 1945 and 1974.,BBC News
13,Energy bills: customer switching hits six-year high,"Consumers are now more likely to seek out better deals, but the regulator warns many still lose out.",BBC News
9,EFL Cup final: Does Manchester United win make season a success?,"Jose Mourinho and Zlatan Ibrahimovic's partnership hints at more success for Manchester United, writes Phil McNulty.",BBC Sport
9,Six Nations 2017: Italy's tactics test England - and Eddie Jones' patience - to the limit,"Italy's tactics at Twickenham tested England - and Eddie Jones' patience - to the limit, writes Tom Fordyce.",BBC Sport
9,F1 testing 2017: Day one,"Follow live text commentary, images, social media and analysis from the first day of testing at Circuit de Catalunya.",BBC Sport
9,"Garth Crooks' team of the week: Ibrahimovic, Gabbiadini, Kane, Fabregas, Kante",Who is the next nearest thing to N'Golo Kante? Whose presence at Old Trafford is like that of Roy Keane? Find out in Garth's team of the week.,BBC Sport
9,Anthony McGill wins one-frame Coral Shoot Out tournament,Anthony McGill wins the Shoot Out title in Watford in the first year that the one-frame format has been counted as a ranking event.,BBC Sport
9,FA People's Cup 2017 kicks off even bigger and better than ever!,"More than 6,000 teams joined battle in the first stage of the FA People's Cup 2017 - here's our round-up of the weekend's action, and more...",BBC Sport
9,Six Nations Remix: England don't know the rules,"An alternative look back at the third round of the Six Nations, as England don't know the rules, Eddie Jones is angry and Rhys Webb is impish.",BBC Sport
9,Andy Murray says he is 'ready to go' for Dubai Tennis Championships,"World number one Andy Murray says he is ""ready to go"" at the Dubai Tennis Championships after a bout of shingles.",BBC Sport
6,"Proposed Trump Budget to Hike Defense Spending, Cut EPA","President Donald Trump is proposing major defense spending increases and big cuts to the Environmental Protection Agency, State Department and other federal agencies in a proposed budget to be presented soon to Congress, said a person familiar with the plan.",Bloomberg
13,Fed Turns to Job Hoppers as 1950s Inflation Guide Shows Its Age,"Adrienne Heintz, an Atlanta marketing professional, has discovered a reliable way to earn higher wages, and Federal Reserve economists are taking note.",Bloomberg
3,China's Spat With Kim Jong Un Shows Difficulty Stopping Him,The rare public spat between China and North Korea illustrates the dilemma facing Beijing’s leaders as they try to coax Kim Jong Un back to the negotiating table.,Bloomberg
5,Last-Minute `Moonlight' Oscar Win Marks Black Film Milestone,"In an upset made all the more shocking by the way it was announced, “Moonlight” won the Oscar for best picture, a crowning achievement for African-American filmmakers after two years of controversy over institutional racism in Hollywood.",Bloomberg
3,Pound Drops as May Reported to Brace for New Scottish Referendum,The pound fell against all its major peers after The Times reported that U.K. Prime Minister Theresa May’s team is preparing for Scotland to potentially call for an independence referendum in March.,Bloomberg
13,Buffett Stings Hedge Funds Anew Over Their `Misbegotten' Rewards,Warren Buffett’s sweeping endorsement of index investing is sure to sting the hedge-fund industry and encourage the stampede into assets that passively track the market.,Bloomberg
13,Age of Populism Shakes Pedestal of Central Bank Independence,"As populism grips Europe, the U.S. and elsewhere, there are few targets as ripe for political assault as the institutions stuffed with unelected technocrats wielding the power to affect the economic fate of millions.",Bloomberg
6,Chao Warns Governors: Paying for Big Transport Plans to Be Hard,"The White House is working on plans for improving U.S. transportation and other key structures, but agreeing on how to pay for expensive new projects won’t be easy, Transportation Secretary Elaine Chao told the nation’s governors.",Bloomberg
10,"Samsung Teases Release of Galaxy S8, Shows New Tablets",​Samsung Electronics Co. teased its coming Galaxy S8 smartphone and released new tablets targeting video-gamers and professionals as the company seeks to regain ground lost after pulling its Note 7 from shelves last year.,Bloomberg
6,Past CIA Director Brennan Says Russia Probe Must Be Bipartisan,Former CIA Director John Brennan called for congressional committees looking into the possibility of Russian interference in the 2016 U.S. presidential election to “pursue this investigation with vigor and with the appropriate amount of bipartisan support.”,Bloomberg
5,'Moonlight' wins best picture Oscar after baffling on-stage flub,It's an Oscar moment that will go down in history.,CNN
5,Watch: Best Picture mix-up on stage - CNN Video,"Faye Dunaway and Warren Beatty presented ""La La Land"" as the winner of the best picture award, and the celebration began on stage but was quickly ended when one of the ""La La Land"" winners pointed out that in fact ""Moonlight"" had won the award.",CNN
5,"Oscars mix politics, silliness and shocking twist ending","academy awards review Jimmy Kimmel brings silliness to Oscars punctuated by politics, silliness and a shocking twist ending",CNN
5,Oscars: The winners list,Oscar winners 2017 list,CNN
5,Oscars 2017: On the red carpet,See photos from the red carpet at the 2017 Academy Awards.,CNN
5,Netflix's 'The White Helmets' wins Oscar,"""The White Helmets,"" a documentary about volunteer rescue workers in Syria, took home the Oscar for Best Documentary Short Sunday. It was the first Academy Award win for Netflix, which distributed the film.",CNN
6,Fallen SEAL's dad slams Trump,"Bill Owens, the father of the Navy SEAL killed in a late-January raid in Yemen, leveled biting criticism at the White House and called for an investigation into his son's death in a news story published Sunday.",CNN
6,"DHS's Kelly promises softer stance on immigration, travel ban",Homeland Security Secretary John Kelly said immigration enforcement would be limited to criminals and the travel ban won't target Muslims.,CNN
6,Navy secretary nominee Philip Bilden withdraws,"President Trump's nominee for secretary of the Navy, Philip Bilden, has withdrawn his name from consideration, Bilden and Secretary of Defense Jim Mattis said Sunday in statements.",CNN
9,Sportsday - Reaction to Man Utd's cup win,"Latest football news including fallout from the EFL Cup final, plus gossip and the best of social media.",BBC Sport
9,Manchester United: Jose Mourinho believes Zlatan Ibrahimovic will stay at club,"Manchester United manager Jose Mourinho believes striker Zlatan Ibrahimovic will stay - but will not ""beg"" him to do so.",BBC Sport
13,Insurance premiums 'set to soar' after compensation changes,"Insurers say changes to the calculation of compensation payments for accident victims are ""crazy"".",BBC News
15,IICSA child sex abuse inquiry public hearings under way,A former child migrant breaks down while talking about British children abused overseas.,BBC News
6,Trump lays out hike in military spending,Donald Trump proposes a $54bn (£43bn) military spending increase - a rise of about 10% on 2016.,BBC News
5,Oscars 2017: Moonlight wins best picture after announcement mix-up,Barry Jenkins' Moonlight wins best picture at the Oscars after an error involving wrong envelopes.,BBC News
3,France election: Why people are voting for Marine Le Pen,We go behind the scenes at a National Front rally in Nantes.,BBC News
3,Sir John Major attacks 'unreal' Brexit vision,"The former Tory prime minister also says the costs of leaving the EU will be ""unpalatable"".",BBC News
5,Game of Thrones actor Neil Fingleton dies,"Neil Fingleton, who at 7ft 7in was Britain's tallest man, was a basketball player before he became an actor.",BBC News
6,John McDonnell says 'soft coup' launched against Corbyn,"Shadow Chancellor John McDonnell says plotters are using ""dark arts"" to destabilise Labour's leader.",BBC News
15,Simon Cowell burglary: Man guilty of stealing £1m of gems,Simon Cowell had been asleep in the house with his family when it was broken into.,BBC News
9,Leicester v Liverpool: Foxes' first game since Ranieri sacking,"Text and radio coverage as Leicester, without the sacked Claudio Ranieri, take on Liverpool, who can go third with a win.",BBC Sport
9,England v Italy: World Rugby says it is 'too early to speculate on law changes',"It is ""too early to speculate"" on rule changes after Italy used controversial tactics against England, says the sport's governing body.",BBC Sport
9,Lewis Hamilton fastest for Mercedes on first pre-season testing day,Mercedes and Ferrari enjoy impressive starts to pre-season testing as Red Bull and McLaren hit trouble.,BBC Sport
9,Craig Shakespeare: Leicester caretaker boss in frame to get job on permanent basis,Caretaker boss Craig Shakespeare is firmly in contention for the Leicester manager's job on a longer-term basis after Claudio Ranieri's sacking.,BBC Sport
9,David Wagner and Garry Monk banned by FA after touchline altercation,"Huddersfield boss David Wagner is given a two-match touchline ban and a £6,000 fine after his altercation with Leeds counterpart Garry Monk.",BBC Sport
9,"Italy, Ruck-gate and 'The Chaos Theory', 5 live’s Rugby Union Weekly - BBC Radio 5 live",Ugo and Chris on Italy frustrating England with their innovative tactics at the ruck.,BBC Sport
9,Rowing: Triple Olympic champion Andrew Triggs-Hodge retires,Britain's triple Olympic champion Andrew Triggs-Hodge announces his retirement from rowing.,BBC Sport
9,Roger Federer beats Benoit Paire on return to action at Dubai Championships,Roger Federer wins his Dubai Tennis Championships opener against France's Benoit Paire in just 54 minutes.,BBC Sport
9,England Lions: Liam Livingstone matches feat achieved by Kevin Pietersen,"England Lions lose their second four-day match with Sri Lanka A, but Liam Livingstone matches a feat achieved by Kevin Pietersen.",BBC Sport
9,"Alex Young: Former Hearts, Everton & Scotland forward dies, aged 80","Former Hearts, Everton and Scotland forward Alex Young has died at the age of 80.",BBC Sport
6,Trump Tells Large Health Insurers to Expect ‘Something Special’,"President Donald Trump told major U.S. health insurers at a White House meeting Monday to expect “something special” to replace Obamacare, as the administration gets more involved in Republican efforts to repeal the health-care law.",Bloomberg
13,"As Wall Street Thrives, America's Little Guy Chokes on Paperwork","If some American banks are too big to fail, others have begun to feel they’re too small to succeed.",Bloomberg
13,Tesla Tanks After Goldman Downgrades to Sell,Tesla Inc. fell 5 percent after Goldman Sachs Group Inc. turned negative on the stock and cast doubt on Chairman Elon Musk’s ability to deliver the company’s new vehicle on time.,Bloomberg
13,Warren Buffett Sees Republicans Needing to Dial Back Their Tax Plan Ambitions,"Warren Buffett cast doubt on a controversial centerpiece of House Speaker Paul Ryan’s tax overhaul plan, saying the measure would lead to higher prices for consumers and likely be scaled back because it’s too politically contentious.",Bloomberg
13,Earth’s Orbiting Junkyard Threatens the Space Economy,Rocket and satellite litter is endangering private space commerce. Enter the cosmic debris tracking industry.,Bloomberg
13,Infrastructure Stocks Climb as Trump Pledges to Spend 'Big',"President Donald Trump breathed some life back into beaten-down stocks that have been seen as benefiting from higher spending on highways and bridges, promising to spend",Bloomberg
5,Let the Red Carpet Knockoff War Begin,"The Oscars are over, but the legal battle to protect those stunning dresses is just starting.",Bloomberg
10,"After Google Grounds Its Drone Project, Facebook Ramps Up Flights","While Google shuttered its Titan drone project, Facebook Inc. is planning to ramp up test flights for its own experimental solar-powered glider.",Bloomberg
3,Seoul Says North Korea Executed 5 Senior Security Officials,"Seoul, South Korea (AP) -- North Korea executed five senior security officials with anti-aircraft guns because they made false reports that",Bloomberg
6,Trump to propose $54 billion in cuts to 'most federal agencies',"President Donald Trump's first budget proposal will look to increase defense and security spending by $54 billion and cut roughly the same amount from non-defense programs, the White House said Monday.",CNN
14,CNNgo - CNN.com,"CNNgo is a revolutionary news-watching experience that offers the live CNN broadcast with unprecedented features. You can catch-up on the stories you‘ve missed, go deeper and learn more about the stories that interest you with related coverage, and enjoy the most popular On Demand Shows",CNN
6,How Paul Ryan is getting Trump's team ready for battles in Congress,It's hard to overstate how much is on House Speaker Paul Ryan's plate right now. He presides over a restive group of Republicans who deposed his predecessor. He's dealing with a new president who -- even on his best days -- refuses to stick to the script and has no trouble throwing party orthodoxy out the window. Many of the top staffers he has to work with in the new administration have no idea how Congress works.,CNN
6,Trump unites GOP as Democrats bicker,"If Hillary Clinton had won the presidency last year, Tom Perez, the freshly elected Democratic National Committee chair, might well be entering his second month running her Justice Department.",CNN
6,Why Trump's Tuesday speech isn't a State of the Union address,President Donald Trump is set to give an address to a joint session of Congress on Tuesday -- but it technically won't be his first State of the Union address.,CNN
6,Trump: 'Nobody knew health care could be so complicated',"President Donald Trump noted with some exasperation Monday the complexity of the nation's health laws, which he's vowed to reform as part of a bid to scrap Obamacare.",CNN
3,Pentagon sends ISIS options to White House,"The Pentagon has sent President Donald Trump what it calls a ""preliminary framework"" for options to ramp up the US battle against ISIS, in a plan he requested in order to make good on his campaign vow to crush the extremist group.",CNN
6,George W. Bush: Power is addictive  - CNN Video,"Former President George W. Bush was asked about the media during an interview on NBC's ""Today,"" he responded that media is essential to democracy and that power is addictive.",CNN
5,Oscars mistake: A timeline of a historic blunder,"The big moment for ""Moonlight"" came after presenters Warren Beatty and Faye Dunaway accidentally announced the wrong winner. Here's how it happened.",CNN
10,Why Nokia’s feature phone nostalgia stole the thunder from this year’s flagships,"Mobile World Congress kicked off over the weekend with press conferences from Samsung, Sony, LG and Motorola. But all anyone seems to care about is a..",TechCrunch
10,This is probably the Samsung Galaxy S8,"Samsung is set to announce the Galaxy S8 smartphone in late March, but the two videos and a couple of images embedded here appear to show working units. The..",TechCrunch
10,We don’t need more Surface clones,"When Microsoft launched the Surface line back in 2012, its combination of a tablet and keyboard cover (married with a smart kickstand), was innovative. With..",TechCrunch
10,SoftBank is in talks to invest up to $4 billion in WeWork,SoftBank is being linked with an investment that could value WeWork at more than $20 billion. CNBC reported that the Japanese telco giant is gearing up to..,TechCrunch
9,Alex Hales is to join England on their West Indies tour,England opener Alex Hales will join his side on their tour of the West Indies after recovering from a hand fracture.,BBC Sport
9,Top Soviet Olympic gymnast Olga Korbut sells off medals - BBC News,"The former gymnast, a darling of the 1972 Munich Olympics, auctions off her medals to pay the bills.",BBC Sport
10,Nobel winner: Attack on experts 'undermines science',"One of UK's top scientists, Sir Paul Nurse, says experts are being ""derided and pushed back"".",BBC News
9,Leicester 0-0 Liverpool: Foxes' first game since Ranieri sacking,"Text and radio coverage as Leicester, without the sacked Claudio Ranieri, take on Liverpool, who can go third with a win.",BBC Sport
6,Republicans set to move on their agenda after a rough week off,Congressional Republicans return to Washington Monday prepared to plow ahead with their agenda after a long week back in their districts where high-octane town halls featuring contentious run-ins with constituents dominated headlines.,CNN
6,"GOP returns to daunting task of dismantling Obamacare, selling its plan to Trump",Republicans return to Washington on Monday to what is becoming an increasingly daunting undertaking: Dismantling Obamacare.,CNN
9,David Haye & Tony Bellew kept apart at Liverpool news conference,David Haye and Tony Bellew are kept apart by security guards but exchange insults at a heated Liverpool news conference.,BBC Sport
9,Leicester 2-0 Liverpool - dominant Foxes score first league goals of 2017,"Text and radio coverage as Leicester, without the sacked Claudio Ranieri, take on Liverpool, who can go third with a win.",BBC Sport
10,Uber's Engineering Head Departs After Harassment Claims Surface,Uber Technologies Inc. executive Amit Singhal resigned after the ride-hailing company learned of sexual harassment allegations from his previous job at Google.,Bloomberg
6,Trump Promises ‘Something Special’ on Health Care Before Speech,"President Donald Trump said his address to a joint session of Congress Tuesday will offer “something special” on his health-care overhaul efforts, as his administration gets increasingly involved with Republican plans to repeal and replace Obamacare.",Bloomberg
15,Judge convicts Leeds 'cash for crash' killers,Trial jury at Leeds Crown Court discharged after attempts were made to bribe jurors.,BBC News
10,SpaceX to fly two tourists around Moon in 2018,The US rocket company says the customers have already paid for the flight planned for late 2018.,BBC News
3,'Hundreds' of US Jewish graves attacked in Philadelphia,The incident marks the second major attack against a Jewish cemetery in the past week.,BBC News
15,El Salvador's much-loved hippo Gustavito killed at zoo,"While murder has long lost the capacity to shock in El Salvador, Gustavito's death has hit a nerve.",BBC News
9, Watch: Match of the Day 2,Watch BBC One live on BBC iPlayer.,BBC Sport
9,Leicester City 3-1 Liverpool,Leicester produce a superb display to beat Liverpool and move out of the bottom three in their first game since the sacking of Claudio Ranieri.,BBC Sport
9,"Hungry Like The Fox, Flintoff, Savage and the Ping Pong Guy - BBC Radio 5 live","Andrew Flintoff, Robbie Savage & Matthew Syed talk sport, life and everything in-between.",BBC Sport
10,Musk’s SpaceX Plans 2018 Flight Circling Moon With Civilians,Elon Musk’s Space Exploration Technologies Corp. plans to send two private citizens on a trip around the moon late next year as it continues to work with NASA for a crewed mission to the International Space Station.,Bloomberg
6,Generals to White House: Don't cut State Department,More than 120 retired generals and admirals signed a letter Monday pushing back on the White House's proposal to make major cuts to diplomacy and development.,CNN
6,Schiff: No conclusion on Trump-Russia probe - CNN Video,"Rep. Adam Schiff, ranking member of the House Intelligence Committee, says that without an independent analysis, it's too early to draw conclusions about Trump advisers' involvement with Russian officials. Schiff's statement differs from the opinion of the committee's chairman, Rep. Devin Nunes. CNN's Jim Sciutto breaks it down.",CNN
6,Trump admin looks to hire more border agents,The Department of Homeland Security is exploring ways to make it easier to hire agents to help fulfill President Donald Trump's ambitious border security plans,CNN
10,SpaceX to fly two space tourists around the moon in 2018,Elon Musk said two tourists will travel around the moon in 2018 with SpaceX.,CNN
10,Uber’s SVP Amit Singhal leaves company because he didn’t disclose a sexual harassment allegation at Google,"Uber's SVP of engineering, Amit Singhal, left the company earlier today after Uber CEO Travis Kalanick asked him to step down, Recode reports. According to..",TechCrunch
10,SpaceX will send 2 people on a trip around the moon next year,"Elon Musk promised some SpaceX news today, and it looks like it just made its way out: The company is going to send two people on a trip around the moon. But..",TechCrunch
10,Boston Dynamics’ Handle robot dominates parkour on wheels in new footage,Boston Dynamics' wheeled Handle robot received much fanfare earlier this month when DFJ partner Steve Jurvetson slipped us an early video from a company..,TechCrunch
10,Samsung jumps the shark with fake news,Samsung just released a press statement declaring its Galaxy S7 edge as winning the best smartphone award at Mobile World Congress 2017. That didn't happen...,TechCrunch
6,Trump's EPA Budget Cuts May Unleash a Backlash as Risks Remain,President Donald Trump’s plan to slash the Environmental Protection Agency’s $8.3 billion budget would almost certainly mean making deep cuts to programs that protect the air and water and invoke fierce protests from environmentalists.,Bloomberg
13,Morgan Stanley Takes $70 Million Charge for Tax-Reporting Error,Morgan Stanley said it took a $70 million charge tied to tax-reporting errors by its brokerage business from 2011 to 2016.,Bloomberg
5,ESPN's 'SportsCenter' Gives Way to Serious Films and an Oscar Win,"On stage in front of the biggest movie stars in the world, documentary filmmaker Ezra Edelman clutched his first Oscar and thanked a fellow newcomer to the Hollywood awards circuit: ESPN.",Bloomberg
9,Leicester 3-1 Liverpool: Foxes made right decision - Dietmar Hamann,"Match of the Day 2 pundit Dietmar Hamann says Leicester's 3-1 victory over Liverpool shows that the club made the ""right decision"" to sack manager Claudio Ranieri.",BBC Sport
6,Sources: Trump signed off on checking White House staffers' phones,"President Donald Trump signed off on press secretary Sean Spicer's decision to check aides' cell phones to make certain they weren't communicating with reporters by text message or through encrypted apps, multiple sources confirmed to CNN on Monday.",CNN
15,Tunisia terror attack: Inquest into death of 30 Britons to finish,The coroner examined whether the UK government and travel firms failed to protect British tourists.,BBC News
10,Blood tests spot ovarian cancer early,"There is no screening programme for the disease, so patients say it would be of ""enormous benefit"".",BBC News
6,UK 'must insulate 25 million homes',"Huge numbers of draughty homes could stop it meeting emissions targets by 2050, a report says.",BBC News
15,Prosecutions 'rare' for abuse by home carers,"There were 23,000 allegations of abuse by care workers in people's homes between 2013 and 2016.",BBC News
16,Free range eggs temporarily lose status after bird flu measures,Hens have been kept in barns for weeks under emergency measures to limit the spread of bird flu.,BBC News
15,Prison officers to withdraw from riot duty in pay dispute,The move is part of a fresh wave of industrial action announced by officers in England and Wales.,BBC News
5,Firms urged to publish ethnic breakdown,A government-backed review says greater openness on race and pay could help stamp out inequality.,BBC News
6,GOP Obamacare Plan Suffers Blow With Rejection by Key Republican,The leader of the largest group of House conservatives said Monday he couldn’t support the party’s existing Obamacare replacement strategy.,Bloomberg
3,Exxon's Post-Tillerson Fortunes Closer to Home as New CEO Pivots,Exxon Mobil Corp. is pinning its fortunes closer to home as new CEO Darren Woods veers from the oil titan’s longtime focus on Asian and African riches.,Bloomberg
3,Vietnam Wants Its Gamblers Staking Their $800 Million at Home,"Communist leaders are looking to casinos, horse betting and modern lottery-ticket machines to raise money for schools and hospitals.",Bloomberg
13,Tech Startup Market Sinks to Lowest Point in Three Years,Concerned venture capitalists sit out the stock market’s Trump bump.,Bloomberg
6,Senate Confirms Wilbur Ross as Trump's Commerce Secretary,"Billionaire Wilbur Ross was confirmed as U.S. Commerce secretary by the Senate, clearing the way for one of President Donald Trump’s key trade officials to take office.",Bloomberg
3,U.S. Shale Surge Threatens OPEC Strategy,"OPEC’s output agreement may have put a floor under prices, but it has also prompted the return of U.S. shale.",Bloomberg
6,Sessions Says He'll Recuse Himself on Russia Probe If Needed,U.S. Attorney General Jeff Sessions said for the first time that he’ll recuse himself if necessary from investigations into contacts that associates of President Donald Trump may have had with Russian government officials.,Bloomberg
10,Hindenburg Memories Cloud Shell's Vision of Hydrogen Future,"Taxi driver Theo Ellis, the first person in Europe to drive Toyota Motor Corp.’s hydrogen-powered Mirai sedan for business, loves telling passengers about the technology that emits nothing but water.",Bloomberg
6,Trump says Obama behind leaks,"President Donald Trump said he believes former President Barack Obama has been behind the leaks within his administration and the sizable, angry town hall crowds Republicans have faced across the country.",CNN
6,House intel committee agrees to scope of Trump-Russia probe,Members of the House Intelligence Committee agreed Monday evening on the boundaries of their investigation into Russia's alleged interference in the US elections.,CNN
6,Sanders mocks Trump saying nobody knew health care is 'complicated',"Vermont Sen. Bernie Sanders described health care as ""very, very complicated,"" hours after President Donald Trump said, ""Nobody knew health care could be so complicated.""",CNN
6,Trump budget plan shows how he would reshape nation,An early glimpse at President Donald Trump's first budget proposal offers the clearest blueprint yet of how he plans to remake the nation.,CNN
6,Here's what we know about Trump's budget math,President Donald Trump outlined some very broad strokes of his budget proposal during remarks in Washington Monday.,CNN
6,Trump on budget: We're doing more with less - CNN Video,President Trump will be under pressure to explain his deep budget cuts and plans to replace Obamacare when he addresses Congress tomorrow,CNN
6,Trump promises 'renewal of American spirit' in speech to Congress,"The president promises a ""new chapter of American greatness"" in a speech to Congress.",BBC News
3,Kim Jong-nam death: Two women to face murder charges,They could face the death penalty if convicted of murdering the North Korean leader's brother.,BBC News
16,How far does school dinner chicken travel?,"School children are being served chicken produced 6,000 miles away in Thailand, a BBC investigation has found.",BBC News
6,The US poverty challenge facing Donald Trump,"Ian Pannell reports from the city of Baltimore, where 25% of the population lives in poverty.",BBC News
9,Brighton & Hove Albion 1-2 Newcastle United,Newcastle score twice in the final 10 minutes to come from behind to beat Championship promotion rivals Brighton.,BBC Sport
9,Hamilton Academical 1-0 Aberdeen,Mikey Devlin scores the winner as Hamilton climb to ninth in the Premiership with victory over Aberdeen.,BBC Sport
9,Liverpool's 2022 Commonwealth Games offer after Durban admits uncertainty - BBC News,Liverpool offers to host the 2022 Commonwealth Games after hosts Durban admit funding concerns.,BBC Sport
9,McLaren struggle as Ferrari's Kimi Raikkonen tops day two of Barcelona test,"McLaren's dire start to pre-season testing continues with a second day of problems with Honda's new engine, as Ferrari set the pace.",BBC Sport
9,Jess Varnish: British cyclist wants to resume career after Shane Sutton controversy,"Cyclist Jess Varnish has not given up hope of resuming her career after being dropped from British Cycling's elite programme, says her lawyer.",BBC Sport
9,Why former England cricketer James Taylor still can't trust his heart,James Taylor says he learning to trust his heart again after having an internal defibrillator surgically fitted last year to help deal with an irregular heartbeat.,BBC Sport
9,Ayr United 1-0 Raith Rovers,"Farid El Alagui's header is enough for Ayr United to beat Raith Rovers, who bizarrely had to play midfielder Ryan Stevenson as goalkeeper.",BBC Sport
9,"Andy Murray beats Malek Jaziri at Dubai Championships, Dan Evans beats Dustin Brown",World number one Andy Murray beats Tunisia's Malek Jaziri at the Dubai Championships in his first match for six weeks.,BBC Sport
9,Six Nations: Jonathan Joseph included in England squad after Italy exclusion,Jonathan Joseph is recalled to the England squad for their training camp ahead of next weekend's Six Nations meeting with Scotland.,BBC Sport
9,Blackburn Rovers 1-0 Derby County,Blackburn Rovers boost their Championship survival chances with a gutsy victory over Derby County at Ewood Park.,BBC Sport
6,Justice Ginsburg Opts to Skip Trump’s Speech to Congress,U.S. Supreme Court Justice Ruth Bader Ginsburg always hugged President Barack Obama before his speeches to Congress. She doesn’t even plan to attend President Donald Trump’s first one.,Bloomberg
3,A Delivery Man Just Became One of the Richest People in China,Chinese parcel billionaires have amassed a total net worth of about $47 billion.,Bloomberg
